"Link,","FullName,","Position,",Organization
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAxMzg5Njk=,Taha Merchant,ceo,Triaxa
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAxMzUxNzE=,Sean Don Paul,Business Operations Head,Code and Hue Technologies LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAxMTc3NTg=,Katia Rahmani,Business Developpment,Keycee Agency
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAxMTU3NTg=,Benjamin Sernji,CEO,XTI-Development FZ-LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAxMTQ4MDg=,nourhan nourhan,CEO/owner,Marketense solutions LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAxMTQ4MDc=,Adham adham,co owner,Marketense solutions LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAxMTQ3NjE=,Cristina G,Manager,Arculus
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAxMTQ0NjU=,Mohamed Badra,Partner,Stuvo
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAxMTMzNjk=,Hamza Iftikhar,Sales Manager,Consultrr.com
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAxMTI0MzQ=,Lamah EL Hassan,Business Owner,CVZonline
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAxMTAzMTY=,Ahmed Mustafa Paracha,CEO,Yellow World Tech
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAxMDgzMjk=,Catherine Ole Meing’ataki,Interior Designers,Best living designs
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwOTk1MDU=,Nasir Khan,Director,Motive Marketing Managment Co. LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwOTgyNTY=,Hussein Dessouky,Founder,Insights Media Production
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwOTczMTg=,Vinoth S,solution architect,cognicx digital
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwOTcxNzc=,Smita Bhatia,Information Security Manager,Cohesive
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwOTU3MDg=,Saumya Gupta,Marketing Director,Ecstassy
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwODc1MjU=,Samar Tekaya,CEO & Founder,SamCoding
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwODE5MjI=,Milon Biswas,CEO,PITECH IT SOLUTIONS
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwNzU1MTY=,Arseny Kosenko,Executive Vice President,Fortis Digital Solutions
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwNzQ3MjY=,Basam Jawad Kalaf,Executive Director,Canada Hitech
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwNzI3NTc=,Priya Mani,Business Development,Siroya Realty LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwNzI2MTI=,Jamshid Puthussery,Managing Director,Iretailer Solutions
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwNzE1OTQ=,Wail Hamed,CEO,NEG
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwNjM1NTE=,Tanneeru Suresh,COO,ROBOXA
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwNTQzMjk=,Kevin Blackwell,Director Business Development,Stanchion Payments
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwNDYxNTE=,Nikhil Garg,Marketing Manager,Aelvaa
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwNDUyMDc=,Irtesam Haider,Director,Smartgators
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwNDUwNTU=,Charbel Nammour,General Manager,Amazon Sellers Society
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwNDUwMDA=,Quintin Picardo,CEO,TAS Consultant FZ LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwNDU3NTA=,Syed Ammad,Managing Partner,Jami Partners
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwNDQzODI=,Massara Jaroudi,Co-founder,Giftonclick.com
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwNDQzNzI=,Clement C,Managing Director,C comms
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwNDQzMzE=,Muhammad Umar Farooq,Import and export Manager,Pak and canada
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwNDQzMTM=,Jack Duong Van der Horst OGorman,Managing Director,Circa Watch Laboratories LLC-FZ
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwNDQyMjg=,Atul Ahuja,CEO,Willow Seam LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwNDQyMjI=,Maria Medina,Co-Founder,Oro Al-Andalus
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwNDQyMTY=,OMAR Javed,CEO,QiFi Technologies Inc.
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwNDQyMTU=,Tariq Ramadan,Managing Director,Rich Ventures Group
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwNDQyMTI=,Sameel KP,System Engineer,Ourshopee
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwNDQyMTA=,Kausar Hamidani,CEO,OTOBUCKS
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwNDQyMDU=,Muhammad Nasir,Managing Director,Dynamic Group FZ LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwNDQxNzU=,Atul Ahuja,CEO,Willow Seam LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwNDQ5ODk=,Mohammad Kc,Founder,Beitroot
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwNDQ5ODg=,MUHAMMAD ZAHID MAHMOOD,CEO,ECOGIVERS
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwNDQ5MzE=,Niklas Wikstrom,Managing Director,Sirocco Middle East LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwNDQ5MjM=,Fadil Siddique,CTO,Upscape Technologies
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwNDQ5MDc=,Muhammad Jabbar,CEO,Willesden Technologies
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwNDQ4OTg=,Stella Njoroge,Partner,Ideal Web Concepts
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwNDQ4MjM=,Dakur Sunil,Manager- IT sales,Inventa Digital Technologies LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwNDQ4MTA=,Bradley Aranha,Head of Development,Sum Technologies
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwNDQ4MDM=,Muhammad Shahbaz,Manager,Qamri
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwNDQ3OTg=,Shruti Tamilselvan,"Student, Entrepreneur","UNITE, JANUS"
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwNDQ3OTU=,Muhammad Shahbaz,CEO,Pro Web and SEO
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwNDQ3OTA=,Gabriel Yue,Founder,Chargeasap
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwNDQ3NzE=,Deepak Puthiya Purayil,IT Project Manager,Range international
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwNDM3NjA=,Bassel Mohamed,Creative Director,Procreative
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwMzM3NDE=,Ashique Bin Kassim,Director - IT Service And Operations,Almosafer
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwMzM3Mjk=,Eyad Mahmoud,Director,Roqay
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwMzM3Mjc=,Shathir Ishfaque,Category manager - Procurememt,Al Ghurair Properties
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwMzE2ODM=,Paul Lacey,"Managing Director, Middle East",ID8 Retail
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwMjIyMDY=,Bruce Sidwell,Managing Director,DigiKyube ME
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwMjAyODk=,Bradley Aranha,Manager,Sum Technologies
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwMjAxNjM=,Mohammed Alzubi,Managing Director,Z Line FZCO
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwMjA0NTU=,Ritik Sharma,Founder and CEO,Oonzoo Portal LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzAwMTk1ODc=,Mousa Alkabi,CEO,ASAP
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1OTAxNjg=,Ammar Mansoor,CEO,CodeRythm Solutions FZCO
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1OTA2OTE=,Rupam Bhattacharjee,Co Founder,WAYSAHEAD GLOBAL
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1OTA0NTM=,abdelghani eddahbi,CEO,WESHOP
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1ODM3Mzc=,Saimah Junaid,Product director,Alshaya
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1ODM0MjI=,Yaser Kamal,Founder/Chief Executive Officer,F1Mats / X1Mats
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1ODM0MjE=,Krizza Talamayan,Deputy Chief Executive Officer,F1Mats / X1Mats
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NzMyMzQ=,Shahryar Aftab,Social media manager and Content creator,Desert Dazzle
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NzMxNDc=,Manish Keshwani,Founder,Bizaar
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NzM3Mjg=,Abdulla Aljenaibi,CEO,Fanna Technology
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NzM2MDg=,SunilKumar Udayabhanu,Cheif Technology Officer,UNO IT SOlutions LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NzM1NDc=,John Mady,Co-founder,Qlub
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NzI2OTc=,Mahmoud Yousif,CEO,MTJRY co
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NzEwMTk=,Momin Hassan,CEO & Founder,Skoobezie General Trading LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NzE3MTQ=,Ahmad Manna,CEO,Okazzi
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NzAzODE=,Chandra Sekhar Ch,General Manager,Blanco FZ LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NzAyNDI=,Prasad Gopinath,Director,Techbizzle InfoVentures Ltd
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NzAyMzk=,melvis furtado,Founder,Melvis trading
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NzAxMDE=,Anthony Malik Gunasekara,CEO,LANKA FOODS MIDDLE EAST LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NzA5MTE=,Vinod Yadav,Partner,Digital Bankers Advisory
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NzA0NDM=,Jean Khoury,Head of partnerships,Qlub
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1Njk5ODY=,Tracy Nansubuga,Social medai manager,Arabia media
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1Njk5ODA=,Hamed Alfaisal,Client Manager,Belbrd
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1Njk5MTg=,Ramsheed Ramsheed Ibrahim,Sales Manager,Info Center Trading Co LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NjgzOTk=,James Cooper,Head of Growth,Bright Insights Consulting
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NjgzOTY=,Shahid KP,Co-founder & CEO,Koderfin
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NjgzOTM=,Hussein Abou Merhi,Group COO,WB Technologies. / Blink.com.kw
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NjgzNDA=,Sandeep Bhalothia,Managing Partner,Node Law FZ LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NjgxODU=,Ryan Rozario,Managing Director,Knights in Orange
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NjgxNTg=,Salman Lakhani,Director,Espirit FZC LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1Njg3NDA=,Akhil B,BDM,SHEILDIFY SECURITY EQUIPMENT TRADING L.L.C
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1Njg0Mjc=,Yury Unesikhin,Manager,SportMela
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1Njg0MDU=,Huzaifa Rashid,CEO,ABRA BUSINESS LINK
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1Njc3NTg=,Mohamed Khafaga,Founder,incrediDeals
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1Njc3Mjc=,Ramzan Nusrat,Manager,Panzer IT Solutions
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1Njc1NDM=,Haleema Kouser,CEO,Webex technology solutions Fzco
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1Njc0Mzc=,Osama AlAqel,Professional Services Manager,SEDCO
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NjY4MDE=,Sunil Yadav,Business Head,IGP.com
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NjY2MjA=,Madhu Pallath,Director,BGS - Barcode Gulf Solutions
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NjI3NDY=,Ossama Halabi,Co-Founder | CEO,Floooz
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NjI1NzU=,Sherry Wang,Founder,Lynx Theory
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NjI1NzQ=,Sunny Saini,Founder,Lynx Theory
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NTczNDE=,Tina Gidwani,Principal- Venture Capital,First Rate Ventures
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NTUxODA=,Zain Ul Hassan,Managing Director,PGT Store
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NTQzNTc=,Yahya Saqer,Sales Manager,Dealt Trading LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NTQzMjU=,Senanayaka vishal Karunaratne,Managing partner,Verto
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NTQxMzA=,Obeida Chehade,CEO - Founder,Dealt Trading LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NTQxMDE=,Ana Dy,Co- Founder,Dealt Trading LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NTQwNDU=,Zainab Mohamed,Digital Marketing Manager,Eyetracking Digital Marketing Agency
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NTQ2NzE=,Shaiq Khan,Managing Partner,PayMatic
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NTMxMDM=,Walid Gohar,COO,Knowledge Bridge
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NTMwMzc=,shafeek hamza,Co founder,Bsparq
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NTMwMTc=,Ahmed Ali,B2B & E-commerce Sales Manager,FQtoners
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NTM5NDU=,Ruqaiah Al Jizawi,CEO,DAR AL HULOL
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NTM5NDI=,Tarek Jaber,CTO,Palmira Software Houae
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NTM5Mzc=,Omar Al Omoush,Chief Commercial Officer,Datahub Analytics
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NTM4NTE=,Ali Javaheri,CEO,Shiplifier
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NTM4MDA=,Mustafa Watar,Managing Director,Forsa Barter
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NTM3NjE=,Abideen Sulaiman,Senior IT Manager,Focalsoft IT Solution
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NTM3NTc=,Musthafa KALYEPARAMBIL,system administrator,SAMSOTECH INTERNATIONAL
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NTM3NTA=,Heman Dhagai,CTO,Agilitics
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NTM3NDk=,Safraz Razeek,Head of Growth,Le Inka
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NTM3Mzg=,Shaimaa Singer,Sales manager,p
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NTM2NzA=,Shareef Shareef,General Manager,Cros Border Trading LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NTM0MDI=,Rakesh Keshava Rao,Co-Founder,Zeta Labs
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NTIyOTU=,Donna Donna gallardo,Marketing and Development Manager,IF Medical Marketing
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NTIyNDk=,chris Fuentes,OWner,wavyinnovations.com
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NTI3NzM=,abdulaziz Ba nafea,FOUNDER AND CEO,Benzeny app
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NTI1NjI=,Danila Kiriyak,CFO,(Mappable) Direct Cursus Technology L.L.C
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NTEyOTI=,abdulla al Suwaidi,Director Manager,VaultsPay
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NTEwMTU=,George Tharakan,MD & CEO,TSA Global Group
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NTE5NDI=,Sanket Jain,Co-Founder,Mozark Pte Ltd
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NTE0ODU=,Ingo Bendyk,Head of Technology,Huddex Technologies
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NTE0MDc=,ARSHAD IQBAL,CEO,APEX INTERNATIONAL TRADING CO.
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NTA5NTQ=,Reece Kapoor,Head of Client Services,Tidal Digital
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NTA4MTU=,Santhosh Prasad,Head of Business and Strategy,Pinewoods Technology Services
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NTA3OTg=,Ryno Uys,Founder & CEO,Xcelerate Technologies
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NTA3Njk=,Jaliya Senavirathna,Business Development Manager,Alma Consulting Group
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NTA3MjM=,Chirag Kashyap,CPO,Vianet
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NTA2Njc=,Etienne Van Den Peereboom,CEO,Monda Gallery
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NDMzMjE=,Daniil Minkov,Chief Product Officer,Payarray
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NDAyMjY=,Shahid Munir,Founder,Paymentology
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1NDA0NzY=,Farida Ali,CEO,Zad Misr
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1Mzk2NDY=,yassine ouatir,ceo,Mad Kicks
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1MzgwMzE=,SIMONA BENEDICT,"CEO, FOUNDER",Sol Invictus
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1MzgwMjc=,Nuha Shouman,Tech Lead,-
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1MzgwMjQ=,Arslaan Ghaus,Co-Founder,Brands Dynamo LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1MzgwMTg=,Andre Matveev,CEO,AI Consulting
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1MzI5Mjg=,sam Sam,ceo,Unlimity
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1MzE3Njk=,MUHAMMAD AQIB,BUSINESS MANAGMENT,ANAYA TRADING
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1MzE3NjQ=,Mohammad Saddiq,Owner,Flippr Portal
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1MzAyNzQ=,Hamza Betraoui,Founder & CEO,Belsons Technologies
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1MjgwNzQ=,Sameer Marria,Sales Director,Just Wills UAE
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1Mjc0MjA=,Devanshu Verma,Co Founder,Vernost
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1MjYyNTY=,Ahmed Makhlouf,CTO,VaultsPay
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1MjYyNTI=,Ahmed Al Refaei,CEO,VaultsPay
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1MjY3OTg=,Mohammad Mazreavi Mazreavi,Agency Owner,Max Ben
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1MjQ4ODU=,Samer Bawadi,CEO,Duotechs Inc.
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1MjQ4ODQ=,Steven Hoffmann,Director,Arches management
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1MjQ4ODM=,Ali Makhlouf,CEO,EGlobalSphere
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1MjQ4MjY=,Tariq Al Hawi,Chief Technology Officer,Al Etihad Payments
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1MjQ4MTA=,Aman Garg,Partner,Node Law FZ LLC
